Id,running_time,completed_time,route_distance_km,delta_time
-4197530459062864229,2022-01-24 06:47:46,2022-01-24 06:52:32,1.296,286.0
-7204859972070014272,2022-01-24 11:00:22,2022-01-24 11:10:56,3.929,634.0
-4236488454461816722,2022-01-24 17:13:21,2022-01-24 17:22:49,3.795,568.0
-3983683406929194142,2022-01-24 18:46:37,2022-01-24 18:58:00,4.997,683.0
5080804038824465759,2022-01-24 18:11:16,2022-01-24 18:16:38,0.894,322.0
-1319590381145072006,2022-01-24 17:03:12,2022-01-24 17:07:51,1.591,279.0
-425521984285590466,2022-01-24 14:16:29,2022-01-24 14:27:12,2.418,643.0
-8666800781793394446,2022-01-24 17:12:27,2022-01-24 17:22:28,5.261,601.0
2716094457724481576,2022-01-24 07:27:57,2022-01-24 07:35:55,3.734,478.00000000000006
-3645697362959527247,2022-01-24 04:42:02,2022-01-24 04:54:43,5.389,761.0
5074228999866755772,2022-01-24 10:54:34,2022-01-24 11:06:21,2.843,707.0
-526738703369894355,2022-01-24 14:56:53,2022-01-24 15:06:10,2.886,557.0
5796344101176032724,2022-01-24 10:02:35,2022-01-24 10:09:55,2.973,440.0
-5624997002351703108,2022-01-24 11:06:36,2022-01-24 11:21:36,3.193,900.0
5274861124601144563,2022-01-24 09:43:29,2022-01-24 09:54:09,3.057,640.0
-610350806879308406,2022-01-24 18:13:01,2022-01-24 18:22:50,3.434,589.0
-2245350661142383320,2022-01-24 18:51:19,2022-01-24 19:02:40,4.22,681.0
-2388619904856502301,2022-01-24 18:54:34,2022-01-24 19:04:03,4.331,569.0
-1384953094797196416,2022-01-24 11:39:26,2022-01-24 11:55:32,4.062,966.0
6755372326121172213,2022-01-24 08:26:32,2022-01-24 08:32:33,2.451,361.0
-3838571820370653656,2022-01-24 11:14:44,2022-01-24 11:29:25,4.113,881.0
2688300787617610738,2022-01-24 08:36:10,2022-01-24 08:50:58,6.177,888.0
4027431719602209973,2022-01-24 03:52:48,2022-01-24 03:56:25,1.951,217.0
9107567424661580137,2022-01-24 19:17:14,2022-01-24 19:32:52,6.782,938.0
1790981345562651315,2022-01-24 16:58:01,2022-01-24 17:06:12,2.534,491.00000000000006
7614186573826868472,2022-01-24 16:50:53,2022-01-24 17:01:53,5.632,660.0
-4963151320759286215,2022-01-24 09:25:58,2022-01-24 09:41:05,7.023,907.0
905510618813014284,2022-01-24 16:45:58,2022-01-24 16:51:58,1.52,360.0
-1068239605629585505,2022-01-24 06:40:27,2022-01-24 06:49:17,2.52,530.0
7624122500051110574,2022-01-24 22:46:15,2022-01-24 22:56:40,4.587,625.0
-4756958577289078717,2022-01-24 19:18:29,2022-01-24 19:31:27,4.46,778.0
5546492316484652431,2022-01-24 07:48:57,2022-01-24 07:54:32,2.368,335.0
1099100453275771932,2022-01-24 20:46:43,2022-01-24 20:59:34,3.021,771.0
7561166957994705294,2022-01-24 21:16:49,2022-01-24 21:21:07,1.402,258.0
398339234957379340,2022-01-24 14:18:50,2022-01-24 14:32:13,3.412,803.0
-348282000329797388,2022-01-24 08:17:48,2022-01-24 08:26:59,3.376,551.0
-6142325240457078273,2022-01-24 09:48:32,2022-01-24 10:02:36,6.154,844.0
-5491412660773677843,2022-01-24 16:22:04,2022-01-24 16:35:13,3.667,789.0
4400089228771055874,2022-01-24 05:04:50,2022-01-24 05:12:02,4.233,432.0
-7356786964414652172,2022-01-24 13:02:59,2022-01-24 13:19:27,6.81,988.0
-8314483100562058786,2022-01-24 17:02:54,2022-01-24 17:13:13,3.109,619.0
6542717932430008005,2022-01-24 16:16:03,2022-01-24 16:25:56,2.692,593.0
948711299367816049,2022-01-24 15:13:46,2022-01-24 15:27:15,3.111,809.0
1122963242810101446,2022-01-24 08:49:00,2022-01-24 09:04:47,4.904,947.0
5059812169554857203,2022-01-24 19:05:56,2022-01-24 19:13:13,1.977,437.0
6041973629789020380,2022-01-24 12:52:44,2022-01-24 13:07:45,3.744,901.0
-419570589756166045,2022-01-24 14:11:22,2022-01-24 14:23:18,4.389,716.0
-3606660408517432880,2022-01-24 09:45:12,2022-01-24 09:55:09,2.957,597.0
9158436804574990263,2022-01-24 05:38:39,2022-01-24 05:50:15,4.396,696.0
627835754656621773,2022-01-24 17:05:05,2022-01-24 17:19:25,3.995,860.0
-7096291824226136048,2022-01-24 16:59:45,2022-01-24 17:02:52,0.936,187.0
8218452230731734382,2022-01-24 23:20:56,2022-01-24 23:32:21,7.64,685.0
1670853735352611168,2022-01-24 10:39:59,2022-01-24 10:55:49,4.446,950.0
-6163315697750159521,2022-01-24 06:07:24,2022-01-24 06:14:30,2.013,426.0
-4680593232120284976,2022-01-24 19:32:19,2022-01-24 19:48:13,9.178,954.0
-8960689144311683823,2022-01-24 22:50:12,2022-01-24 23:02:32,6.891,740.0
-6804372887647236413,2022-01-24 05:26:12,2022-01-24 05:40:54,7.204,882.0
-6751777714989851500,2022-01-24 18:59:08,2022-01-24 19:06:23,2.172,435.0
-4940078620981513435,2022-01-24 23:36:20,2022-01-24 23:45:41,4.044,561.0
9026823661642019591,2022-01-24 13:31:45,2022-01-24 13:39:57,2.201,492.00000000000006
-2294187482622289892,2022-01-24 08:42:31,2022-01-24 08:58:03,6.537,932.0
-819802824144172134,2022-01-24 17:23:16,2022-01-24 17:34:20,1.88,664.0
-5495602279839737224,2022-01-24 15:55:30,2022-01-24 16:09:22,3.365,832.0
2597702833101211993,2022-01-24 08:27:18,2022-01-24 08:32:54,2.323,336.0
9188828482934853821,2022-01-24 15:35:35,2022-01-24 15:45:07,2.834,572.0
-5503091686991444301,2022-01-24 07:24:44,2022-01-24 07:35:03,2.024,619.0
-6302466322402913892,2022-01-24 19:53:59,2022-01-24 20:06:15,5.746,736.0
7349451964736586044,2022-01-24 22:58:05,2022-01-24 23:10:38,5.52,753.0
2725723190735473265,2022-01-24 09:30:03,2022-01-24 09:39:38,3.814,575.0
-4537577018173910250,2022-01-24 10:12:23,2022-01-24 10:18:57,2.032,394.0
-650364303800886447,2022-01-24 11:36:17,2022-01-24 11:44:13,1.895,476.00000000000006
7249195436255642747,2022-01-24 13:19:23,2022-01-24 13:33:49,4.76,866.0
-4038038462780629787,2022-01-24 12:57:21,2022-01-24 13:00:35,0.89,194.0
4359107793320642837,2022-01-24 02:14:31,2022-01-24 02:19:42,2.215,311.0
5876011171585300775,2022-01-24 12:15:33,2022-01-24 12:26:49,4.019,676.0
168843659633460632,2022-01-24 08:40:30,2022-01-24 08:54:18,5.651,828.0
1844401650651271990,2022-01-24 06:04:26,2022-01-24 06:14:10,3.337,584.0
6591333153144795750,2022-01-24 06:36:54,2022-01-24 06:44:31,2.28,457.00000000000006
-5302668873588412492,2022-01-24 11:03:53,2022-01-24 11:08:38,1.464,285.0
-7830361946640766958,2022-01-24 01:46:55,2022-01-24 02:03:05,7.666,970.0
-6937122540007588369,2022-01-24 15:31:48,2022-01-24 15:36:34,1.411,286.0
-4618151511692470038,2022-01-24 09:45:04,2022-01-24 09:54:04,3.073,540.0
5020680112082576172,2022-01-24 17:43:58,2022-01-24 17:56:34,3.721,756.0
4281441031689914256,2022-01-24 13:14:03,2022-01-24 13:24:36,2.749,633.0
-5257387507877077798,2022-01-24 12:52:41,2022-01-24 13:05:01,3.47,740.0
4636184951258767747,2022-01-24 03:28:59,2022-01-24 03:45:21,9.5,982.0
3417202661199411665,2022-01-24 03:51:19,2022-01-24 03:56:25,1.834,306.0
5588885761037877341,2022-01-24 10:48:14,2022-01-24 11:01:00,3.783,766.0
3586345636557522157,2022-01-24 10:36:57,2022-01-24 10:43:46,2.715,409.0
-8053468512575932987,2022-01-24 19:00:49,2022-01-24 19:14:03,6.639,794.0
-8475645032325980040,2022-01-24 10:34:12,2022-01-24 10:38:15,1.39,243.00000000000003
5708848821417167990,2022-01-24 17:14:15,2022-01-24 17:20:43,1.967,388.0
8991397735157961493,2022-01-24 13:18:08,2022-01-24 13:27:18,1.794,550.0
-1389309720011508321,2022-01-24 08:04:52,2022-01-24 08:19:54,6.83,902.0
2845812144650127738,2022-01-24 10:51:59,2022-01-24 11:07:11,4.978,912.0
-7395644216636270660,2022-01-24 09:49:00,2022-01-24 10:04:18,5.694,918.0
6390549602615060872,2022-01-24 08:04:17,2022-01-24 08:17:19,4.874,782.0
-7127916464031663853,2022-01-24 06:41:25,2022-01-24 06:54:22,5.435,777.0
7894818544931752272,2022-01-24 12:30:03,2022-01-24 12:38:19,2.386,496.00000000000006
45919985065097255,2022-01-24 09:01:11,2022-01-24 09:10:44,3.557,573.0
-1704749953879763893,2022-01-24 08:37:54,2022-01-24 08:52:28,7.064,874.0
279305951226122440,2022-01-24 13:27:34,2022-01-24 13:32:29,1.09,295.0
-789340439284245486,2022-01-24 19:06:47,2022-01-24 19:17:37,3.006,650.0
-2960316454462783461,2022-01-24 16:17:12,2022-01-24 16:28:20,2.53,668.0
8509743998894437756,2022-01-24 13:14:19,2022-01-24 13:27:21,2.231,782.0
-1796924452070156775,2022-01-24 19:30:13,2022-01-24 19:43:34,5.845,801.0
363170006551603205,2022-01-24 06:27:49,2022-01-24 06:31:41,2.461,232.00000000000003
-2224965946017360784,2022-01-24 16:43:41,2022-01-24 16:51:18,2.375,457.00000000000006
7719543493367481393,2022-01-24 13:02:54,2022-01-24 13:09:01,1.958,367.0
6630243700408132120,2022-01-24 13:45:27,2022-01-24 13:52:13,1.478,406.0
8739878706417801282,2022-01-24 16:35:28,2022-01-24 16:42:48,2.577,440.0
-7228837752617592673,2022-01-24 20:25:24,2022-01-24 20:37:12,4.318,708.0
8357330588645618830,2022-01-24 14:25:44,2022-01-24 14:36:31,3.411,647.0
-8076861136988954402,2022-01-24 07:17:30,2022-01-24 07:26:47,2.988,557.0
1726836757878788408,2022-01-24 04:22:32,2022-01-24 04:31:43,3.426,551.0
-4501700358015258983,2022-01-24 13:18:57,2022-01-24 13:28:24,2.93,567.0
657249794025365510,2022-01-24 07:31:24,2022-01-24 07:39:25,3.555,481.00000000000006
-5658551750785207167,2022-01-24 21:53:54,2022-01-24 21:59:45,3.439,351.0
3172490461114032801,2022-01-24 08:12:00,2022-01-24 08:24:15,4.748,735.0
-6371568762271548264,2022-01-24 22:56:49,2022-01-24 23:06:28,2.988,579.0
-5709756180312802651,2022-01-24 21:13:51,2022-01-24 21:29:37,6.599,946.0
-1334709697775750034,2022-01-24 18:52:51,2022-01-24 19:00:30,5.079,459.00000000000006
6015059227248232417,2022-01-24 20:05:46,2022-01-24 20:13:46,1.877,480.00000000000006
6176948568593737873,2022-01-24 16:57:28,2022-01-24 17:03:19,4.827,351.0
3243628439269525683,2022-01-24 07:08:34,2022-01-24 07:18:40,4.394,606.0
8912423515708415696,2022-01-24 06:28:41,2022-01-24 06:39:39,4.934,658.0
4176684293647740291,2022-01-24 17:10:00,2022-01-24 17:15:28,2.225,328.0
-8528979213419645583,2022-01-24 17:34:21,2022-01-24 17:48:48,3.849,867.0
-1470067433651941925,2022-01-24 22:50:26,2022-01-24 22:56:01,2.264,335.0
5580288187274273893,2022-01-24 10:32:16,2022-01-24 10:43:48,4.973,692.0
-4652485923538901911,2022-01-24 11:22:27,2022-01-24 11:25:07,1.283,160.0
-3204069878563920913,2022-01-24 21:15:38,2022-01-24 21:23:42,4.238,484.00000000000006
6907448406627963412,2022-01-24 13:59:58,2022-01-24 14:06:27,2.091,389.0
-8307677036488809146,2022-01-24 08:29:48,2022-01-24 08:40:37,4.068,649.0
-4882183733625631238,2022-01-24 17:02:43,2022-01-24 17:13:24,3.303,641.0
-7417366892351501483,2022-01-24 03:01:06,2022-01-24 03:10:59,7.211,593.0
-4339905989514713938,2022-01-24 12:02:10,2022-01-24 12:08:42,1.436,392.0
2982143638081293356,2022-01-24 09:49:53,2022-01-24 09:55:10,1.282,317.0
2222975559534080054,2022-01-24 19:19:29,2022-01-24 19:32:47,4.906,798.0
1538711438297414016,2022-01-24 19:57:29,2022-01-24 20:02:13,2.056,284.0
583082569497837630,2022-01-24 07:30:36,2022-01-24 07:42:01,7.339,685.0
-4200684202560159192,2022-01-24 03:57:23,2022-01-24 04:02:26,2.286,303.0
4969713366429984841,2022-01-24 18:39:19,2022-01-24 18:48:37,4.568,558.0
6800707190011251514,2022-01-24 20:18:52,2022-01-24 20:22:25,1.536,213.0
-1769065276962256376,2022-01-24 22:31:09,2022-01-24 22:43:34,2.997,745.0
-5990688012237526052,2022-01-24 08:25:09,2022-01-24 08:33:11,3.221,482.00000000000006
-6567663916262885896,2022-01-24 17:53:50,2022-01-24 18:09:50,5.728,960.0
-4984285340717277122,2022-01-24 08:09:55,2022-01-24 08:18:30,2.889,515.0
7567805256658754300,2022-01-24 17:11:34,2022-01-24 17:26:00,6.648,866.0
1798488008287084164,2022-01-24 07:20:03,2022-01-24 07:35:01,6.12,898.0
6380325601160539239,2022-01-24 19:35:59,2022-01-24 19:49:11,5.249,792.0
-3547681734803349916,2022-01-24 11:33:28,2022-01-24 11:45:59,4.393,751.0
2163108613914591226,2022-01-24 05:16:05,2022-01-24 05:22:31,3.095,386.0
-5890059950784047658,2022-01-24 04:56:40,2022-01-24 05:07:26,4.543,646.0
-4712880710412617332,2022-01-24 09:27:24,2022-01-24 09:39:37,5.217,733.0
-567273696468897389,2022-01-24 20:10:09,2022-01-24 20:18:40,2.599,511.00000000000006
-3590956490592940522,2022-01-24 01:09:38,2022-01-24 01:19:40,3.853,602.0
4043030768503681042,2022-01-24 17:54:23,2022-01-24 18:07:02,3.824,759.0
8322608779595439723,2022-01-24 21:05:19,2022-01-24 21:19:32,6.716,853.0
-794206176725780558,2022-01-24 15:42:09,2022-01-24 15:47:41,1.32,332.0
4765178516071052206,2022-01-24 06:45:17,2022-01-24 06:50:59,2.171,342.0
-1847895815719014543,2022-01-24 11:14:24,2022-01-24 11:24:15,3.735,591.0
3641822702142863591,2022-01-24 07:00:17,2022-01-24 07:11:54,4.217,697.0
-971972117800508504,2022-01-24 20:16:17,2022-01-24 20:29:24,4.779,787.0
6296872472226481328,2022-01-24 07:47:41,2022-01-24 08:00:41,5.709,780.0
7721820378402431845,2022-01-24 13:48:48,2022-01-24 13:56:28,2.134,460.00000000000006
-2289940824298587909,2022-01-24 17:41:23,2022-01-24 17:48:48,3.229,445.0
7766885231434488113,2022-01-24 20:49:45,2022-01-24 20:57:41,2.77,476.00000000000006
-7477464071407160963,2022-01-24 19:45:08,2022-01-24 19:51:03,1.918,355.0
-5860499657340087452,2022-01-24 06:42:13,2022-01-24 06:56:03,5.961,830.0
1084759808365290360,2022-01-24 14:35:00,2022-01-24 14:40:59,0.159,359.0
1500491485309399413,2022-01-24 09:15:48,2022-01-24 09:23:02,1.918,434.0
3712504424842115033,2022-01-24 07:02:39,2022-01-24 07:12:36,3.97,597.0
-8099023827350299432,2022-01-24 10:23:08,2022-01-24 10:33:59,2.838,651.0
-1630865389545254709,2022-01-24 07:56:34,2022-01-24 08:01:18,2.208,284.0
-6581711169237621069,2022-01-24 11:59:30,2022-01-24 12:04:13,0.839,283.0
-271369128778546873,2022-01-24 23:29:48,2022-01-24 23:35:03,1.865,315.0
-3702121579510324159,2022-01-24 08:43:46,2022-01-24 08:55:22,4.944,696.0
2912116013121789003,2022-01-24 08:17:18,2022-01-24 08:33:08,6.904,950.0
-6658142108300141799,2022-01-24 17:10:36,2022-01-24 17:18:23,2.025,467.00000000000006
3022662939259564631,2022-01-24 07:42:28,2022-01-24 07:54:36,4.211,728.0
1837124250794851146,2022-01-24 18:15:31,2022-01-24 18:21:42,2.752,371.0
4465715167268989954,2022-01-24 06:59:21,2022-01-24 07:07:41,3.825,500.00000000000006
2093812200215085033,2022-01-24 09:53:33,2022-01-24 10:02:19,3.31,526.0
5056595529636179033,2022-01-24 19:36:15,2022-01-24 19:47:30,3.627,675.0
7451450368402426242,2022-01-24 07:06:29,2022-01-24 07:14:20,3.208,471.00000000000006
-3445053202465687870,2022-01-24 07:14:39,2022-01-24 07:27:04,3.293,745.0
3721407478124809342,2022-01-24 09:18:39,2022-01-24 09:30:15,5.399,696.0
8348645600195752680,2022-01-24 07:41:03,2022-01-24 07:57:05,2.91,962.0
3397403713533802417,2022-01-24 11:14:52,2022-01-24 11:28:12,2.163,800.0
-7366272933216746529,2022-01-24 10:00:07,2022-01-24 10:12:22,4.075,735.0
-7422709862120354253,2022-01-24 22:21:12,2022-01-24 22:28:27,3.753,435.0
7795456310652186840,2022-01-24 14:28:46,2022-01-24 14:35:05,1.2,379.0
8322318182524357467,2022-01-24 10:46:16,2022-01-24 10:50:58,1.708,282.0
3994845290310900408,2022-01-24 16:39:58,2022-01-24 16:50:05,3.498,607.0
-4167255163986229165,2022-01-24 07:55:08,2022-01-24 08:05:13,4.33,605.0
-4785546356883336430,2022-01-24 11:47:44,2022-01-24 11:55:52,2.152,488.00000000000006
-3815644313665578701,2022-01-24 07:21:17,2022-01-24 07:37:16,4.756,959.0
-287826380874802869,2022-01-24 11:53:43,2022-01-24 12:08:59,3.006,916.0
6164473800123688648,2022-01-24 08:54:57,2022-01-24 09:09:34,4.774,877.0
-6174165633842201655,2022-01-24 12:34:13,2022-01-24 12:47:12,5.039,779.0
5416175992018592051,2022-01-24 11:33:28,2022-01-24 11:44:47,1.755,679.0
5565522578242377591,2022-01-24 22:14:18,2022-01-24 22:20:43,2.31,385.0
-973591896674408171,2022-01-24 15:22:13,2022-01-24 15:31:45,4.554,572.0
-8443317313881652283,2022-01-24 20:07:38,2022-01-24 20:12:58,1.642,320.0
5265258968374717860,2022-01-24 03:54:35,2022-01-24 04:01:12,3.451,397.0
-7100494106583088143,2022-01-24 11:41:18,2022-01-24 11:51:43,3.081,625.0
-6694976453291372561,2022-01-24 09:20:01,2022-01-24 09:26:13,1.732,372.0
-1904200517242185842,2022-01-24 11:10:05,2022-01-24 11:21:39,3.82,694.0
-8364673074306774942,2022-01-24 03:47:18,2022-01-24 03:52:53,1.49,335.0
-6074914046804571915,2022-01-24 08:43:58,2022-01-24 08:55:27,4.207,689.0
5638342340924580092,2022-01-24 13:01:28,2022-01-24 13:12:21,3.043,653.0
-7783712870346156735,2022-01-24 14:12:45,2022-01-24 14:27:10,4.008,865.0
-9116545231927406686,2022-01-24 22:00:55,2022-01-24 22:11:22,4.219,627.0
-1220023667621082850,2022-01-24 05:43:16,2022-01-24 05:48:04,2.011,288.0
5380603487000745439,2022-01-24 21:31:55,2022-01-24 21:39:42,3.628,467.00000000000006
1488002007047716476,2022-01-24 18:05:59,2022-01-24 18:11:10,1.991,311.0
8718553319749844472,2022-01-24 09:35:13,2022-01-24 09:42:17,2.342,424.0
-4422602370722824095,2022-01-24 16:54:20,2022-01-24 17:07:11,5.365,771.0
4498113344653019892,2022-01-24 04:16:38,2022-01-24 04:22:48,4.211,370.0
-2360232629994354210,2022-01-24 15:34:56,2022-01-24 15:50:19,3.665,923.0
1242595315704110207,2022-01-24 16:50:36,2022-01-24 17:06:02,6.815,926.0
-1802820503297897568,2022-01-24 08:22:58,2022-01-24 08:28:30,2.025,332.0
-8567315831797430023,2022-01-24 09:31:13,2022-01-24 09:40:45,2.756,572.0
-4158146644836024255,2022-01-24 14:36:24,2022-01-24 14:46:35,3.711,611.0
8472574863207183509,2022-01-24 10:53:28,2022-01-24 11:01:30,2.224,482.00000000000006
-6724598930242115492,2022-01-24 08:25:20,2022-01-24 08:31:12,1.887,352.0
-5590696511773888537,2022-01-24 19:59:05,2022-01-24 20:04:27,1.557,322.0
707783920442789211,2022-01-24 10:12:48,2022-01-24 10:27:01,4.199,853.0
129879621803997749,2022-01-24 07:46:19,2022-01-24 07:55:36,2.775,557.0
3810156628372530338,2022-01-24 21:45:12,2022-01-24 22:00:30,6.242,918.0
6084805619469557078,2022-01-24 10:25:00,2022-01-24 10:37:02,4.212,722.0
4134328681852172221,2022-01-24 21:42:22,2022-01-24 21:54:19,5.988,717.0
-2906359992970458506,2022-01-24 09:03:40,2022-01-24 09:16:37,5.457,777.0
6127868521786693538,2022-01-24 00:47:15,2022-01-24 00:53:41,4.09,386.0
-7754884422152654795,2022-01-24 18:01:15,2022-01-24 18:07:57,2.614,402.0
-9088533323274508701,2022-01-24 22:02:04,2022-01-24 22:18:23,7.259,979.0
2124239700761607158,2022-01-24 11:40:00,2022-01-24 11:56:25,3.981,985.0
8900851718030247349,2022-01-24 15:06:45,2022-01-24 15:16:52,4.925,607.0
7548101483261836351,2022-01-24 08:21:20,2022-01-24 08:36:01,5.975,881.0
-7276846678889398653,2022-01-24 20:21:33,2022-01-24 20:26:44,3.224,311.0
3484408736683252387,2022-01-24 16:10:11,2022-01-24 16:24:30,4.186,859.0
-5634705098967973667,2022-01-24 22:36:31,2022-01-24 22:50:47,1.658,856.0
5900459106716291390,2022-01-24 21:51:38,2022-01-24 22:01:49,4.697,611.0
-6717238827790179270,2022-01-24 16:23:24,2022-01-24 16:36:12,2.9,768.0
-3640361776380210893,2022-01-24 05:50:02,2022-01-24 06:05:14,5.666,912.0
8161506270106494817,2022-01-24 11:36:45,2022-01-24 11:52:32,4.216,947.0
-7590129896734280214,2022-01-24 19:38:10,2022-01-24 19:44:39,2.041,389.0
3809355478812891357,2022-01-24 16:18:29,2022-01-24 16:34:08,5.356,939.0
3100683949444836221,2022-01-24 06:22:44,2022-01-24 06:36:58,3.449,854.0
5148177667925331735,2022-01-24 10:41:24,2022-01-24 10:56:52,2.381,928.0
486645845897997128,2022-01-24 06:54:47,2022-01-24 07:05:09,2.289,622.0
12155085552495516,2022-01-24 06:39:04,2022-01-24 06:47:52,2.104,528.0
1659648075557732571,2022-01-24 09:56:35,2022-01-24 10:06:19,3.94,584.0
-3656752563861266172,2022-01-24 05:32:46,2022-01-24 05:36:41,1.268,235.00000000000003
8941080713520288522,2022-01-24 06:10:07,2022-01-24 06:14:25,1.667,258.0
-5398008775984814654,2022-01-24 21:25:19,2022-01-24 21:30:53,1.887,334.0
5326671188706341652,2022-01-24 10:05:35,2022-01-24 10:12:22,2.348,407.0
-1653963938466899379,2022-01-24 21:58:59,2022-01-24 22:04:38,1.799,339.0
3177953728976755016,2022-01-24 11:02:05,2022-01-24 11:16:38,5.334,873.0
1621513578913475596,2022-01-24 13:09:05,2022-01-24 13:16:19,2.646,434.0
-6017570543310748153,2022-01-24 09:34:31,2022-01-24 09:41:10,2.23,399.0
1542645611145524844,2022-01-24 11:01:10,2022-01-24 11:09:49,2.526,519.0
-7546994804382594711,2022-01-24 12:11:19,2022-01-24 12:19:31,3.911,492.00000000000006
-1601092569235976745,2022-01-24 20:15:34,2022-01-24 20:27:38,2.956,724.0
8911083023597483347,2022-01-24 04:28:37,2022-01-24 04:35:30,4.567,413.0
-5613250918172857038,2022-01-24 05:35:51,2022-01-24 05:48:37,4.791,766.0
-768245165019305022,2022-01-24 08:44:32,2022-01-24 08:52:32,2.608,480.00000000000006
-2664666695810415368,2022-01-24 12:46:54,2022-01-24 13:00:50,2.669,836.0
5553358883809977071,2022-01-24 15:31:33,2022-01-24 15:45:07,2.566,814.0
-493570285586374743,2022-01-24 19:48:45,2022-01-24 20:00:36,3.473,711.0
-1498161387907749973,2022-01-24 18:30:50,2022-01-24 18:45:04,3.79,854.0
-220688790787902605,2022-01-24 02:32:11,2022-01-24 02:45:38,5.732,807.0
3847477355465495633,2022-01-24 08:24:49,2022-01-24 08:39:19,5.573,870.0
-2727245850223574005,2022-01-24 17:28:25,2022-01-24 17:40:15,6.035,710.0
7023219976059015475,2022-01-24 15:00:22,2022-01-24 15:15:36,1.99,914.0
5461578169223884574,2022-01-24 20:53:15,2022-01-24 21:02:08,3.799,533.0
8560892363516045474,2022-01-24 05:52:17,2022-01-24 05:58:38,2.853,381.0
3584070989854565012,2022-01-24 22:15:32,2022-01-24 22:29:39,7.051,847.0
-8606535311813309571,2022-01-24 13:14:32,2022-01-24 13:27:21,4.438,769.0
5681446400662307719,2022-01-24 13:31:08,2022-01-24 13:41:43,2.814,635.0
-86758426148553586,2022-01-24 05:48:02,2022-01-24 05:52:22,1.967,260.0
8522019555634295082,2022-01-24 09:12:35,2022-01-24 09:27:01,6.363,866.0
-2057838469987463190,2022-01-24 02:10:29,2022-01-24 02:20:04,6.906,575.0
555209894124952824,2022-01-24 14:14:04,2022-01-24 14:29:37,3.511,933.0
7519508076871716839,2022-01-24 12:17:48,2022-01-24 12:25:39,1.515,471.00000000000006
8068263265090335580,2022-01-24 19:09:40,2022-01-24 19:16:13,2.584,393.0
4187034466773163292,2022-01-24 18:15:26,2022-01-24 18:22:28,1.733,422.0
3130501842293069155,2022-01-24 08:45:09,2022-01-24 08:52:02,4.036,413.0
-7111243643065771103,2022-01-24 14:43:43,2022-01-24 14:57:36,3.224,833.0
178225654593228119,2022-01-24 05:01:13,2022-01-24 05:07:12,3.093,359.0
-8117494892749276407,2022-01-24 05:58:07,2022-01-24 06:04:55,2.742,408.0
8594544054613735846,2022-01-24 19:01:44,2022-01-24 19:11:44,3.887,600.0
-6193784108180575633,2022-01-24 10:25:47,2022-01-24 10:41:14,5.102,927.0
4149235237433400458,2022-01-24 15:22:27,2022-01-24 15:35:28,2.588,781.0
3798066690922448657,2022-01-24 11:37:06,2022-01-24 11:51:13,3.709,847.0
863386848303257118,2022-01-24 20:37:40,2022-01-24 20:52:52,2.158,912.0
5101437583909267368,2022-01-24 20:05:45,2022-01-24 20:17:52,7.888,727.0
-2606419418207542121,2022-01-24 16:13:48,2022-01-24 16:21:27,2.113,459.00000000000006
8250172698555381559,2022-01-24 21:29:16,2022-01-24 21:38:39,4.116,563.0
5661924938553634010,2022-01-24 07:36:29,2022-01-24 07:48:39,3.921,730.0
5252477249062806533,2022-01-24 02:21:42,2022-01-24 02:35:12,1.366,810.0
3979013235265631186,2022-01-24 09:32:47,2022-01-24 09:45:25,4.998,758.0
8387148941543360784,2022-01-24 09:58:48,2022-01-24 10:08:58,3.386,610.0
-1790607651698692949,2022-01-24 16:33:39,2022-01-24 16:47:09,3.234,810.0
-8260412111546246619,2022-01-24 18:10:41,2022-01-24 18:20:37,3.776,596.0
2590403650685670419,2022-01-24 22:11:10,2022-01-24 22:24:58,7.335,828.0
5313135284563980003,2022-01-24 17:31:38,2022-01-24 17:39:02,2.246,444.0
5703195342906391437,2022-01-24 07:15:51,2022-01-24 07:29:17,4.48,806.0
1541230599849794739,2022-01-24 08:43:34,2022-01-24 08:55:37,5.115,723.0
-7141053628711468855,2022-01-24 00:44:58,2022-01-24 00:51:25,4.136,387.0
-4646675042434298210,2022-01-24 15:59:42,2022-01-24 16:12:53,3.789,791.0
-2059438886158340425,2022-01-24 21:47:59,2022-01-24 22:01:41,7.088,822.0
-8278133686296007201,2022-01-24 05:19:40,2022-01-24 05:26:30,3.332,410.0
-5588987325324300229,2022-01-24 08:57:27,2022-01-24 09:12:38,4.986,911.0
-7737340206831530464,2022-01-24 17:34:25,2022-01-24 17:50:16,6.491,951.0
-6192876650258719162,2022-01-24 07:47:24,2022-01-24 07:55:27,4.035,483.00000000000006
1068609842187546474,2022-01-24 21:34:43,2022-01-24 21:42:40,1.871,477.00000000000006
-1455431411296847313,2022-01-24 10:08:37,2022-01-24 10:23:29,3.349,892.0
2752384808635799359,2022-01-24 12:26:02,2022-01-24 12:30:38,1.246,276.0
3469493766260856246,2022-01-24 17:23:06,2022-01-24 17:33:51,1.637,645.0
-3061632568414275879,2022-01-24 14:25:40,2022-01-24 14:39:51,3.018,851.0
9001127425283407051,2022-01-24 16:55:18,2022-01-24 17:06:12,3.583,654.0
-7864658988771512602,2022-01-24 07:53:54,2022-01-24 08:02:34,2.539,520.0
-4240278801198739653,2022-01-24 14:46:49,2022-01-24 14:58:48,2.744,719.0
8498546236170510870,2022-01-24 15:44:22,2022-01-24 15:56:36,3.226,734.0
